id,text,url,author_name,comment_id,comment_text
1521016203397111,"النجمة 5 راها كاينة وبالدليل !🕵️‍♂️
شارجيها وعيش السخاوة على TikTok, Youtube, Instagram, Facebook, Whatsapp و Snapchat لمدة شهر كامل!😎

https://oran.ge/4mkk92k
#OrangeKayna",https://www.facebook.com/reel/984345173987065/,Orange,Y29tbWVudDoxNTIxMDE2MjAzMzk3MTExXzE3MjM5ODUyMjkwNDM3ODE=,نجمة 6 20 درهم واش كاين عرض ديالها
1520822570083141,"مازال نهار واحد باش تسجل ف Orange Talents وتبين موهبتك فالغناء 🎤

التسجيل مفتوح على هاد الرابط إلى غاية 10 ماي 2026 🎶👇
https://musictalents.orange.ma/

وعلاش لا تكون من بين 10 د المواهب اللي غادي يطلقو أول single ويديرو tournée فالمغرب كامل هاد الصيف 🔥

#OrangeKayna #OrangeTalent",https://www.facebook.com/reel/1241197758086542/,Orange,Y29tbWVudDoxNTIwODIyNTcwMDgzMTQxXzgyNTg5Njk4NjgxMTM2NA==,ونجمة 6 30 درهم امتا غاترجع
1519716133527118,"شارك فـ Orange Music Talents دابا من هنا باش توصل موهبتك وصوتك👇
https://musictalents.orange.ma/

يمكن تكون من بين 10 المواهب اللي غادي يطلقو أول Single ويديرو tournée فالمغرب كامل هاد الصيف 🧡

#OrangeKayna
#OrangeMusicTalents",https://www.facebook.com/reel/1990307651692955/,Orange,Y29tbWVudDoxNTE5NzE2MTMzNTI3MTE4XzEwMzQ0OTMyMzg5MDM0NzM=,واش رجع عرض نجمة 6 30درهم اردورنج
1517458207086244,"إذا عرفتيها، كتبها لينا فالكومنتير أو طاڭي شي واحد باش تتحدّاه 👇✨

إذا كنتي حتا نتا كتغني وكتلحن وكتكتب أغانيك، شارك ف Orange Music Talents وجرب تكون من 10 المحظوظين اللي غادي يطلقو أول single ويديرو tournée فالمغرب كامل هاد الصيف 🧡

https://musictalents.orange.ma/

#OrangeKayna #OrangeTalent",https://www.facebook.com/reel/1686500199440904/,Orange,Y29tbWVudDoxNTE3NDU4MjA3MDg2MjQ0XzE1MzM0ODgyNzgxOTU3OTA=,وصلحو الخط 555راه مخدامش عندنا
1517419577090107,"النجمة 6 ب 50 درهم راه كاينة باش تكونيكطا وتعيط الشهر كامل ⭐️🧡

شهر ديال اللامحدود من مواقع التواصل الاجتماعي بالإضافة ل 1Gو من الأنترنت و 1 ساعة من المكالمات غييير ب 50 درهم !

https://www.orange.ma/ar/Offres-services/Offres-Mobile/Recharges-Orange/Bons-Plans/Reseaux-Sociaux-6

#OrangeKayna",https://www.facebook.com/reel/996821682819158/,Orange,Y29tbWVudDoxNTE3NDE5NTc3MDkwMTA3XzEwMDEwNTAzODkxMzAxODA=,"السلام عليكم
نعلمكم بأنه برمو *6  على  تعبئات : 5 دراهم ، 10 دراهم،  20 درهم و 30 درهم غير متوفرة حالياً.
عرض  *6 - 50 درهم ما زال مستمر : اللامحدود على مواقع تواصل الاجتماعي + Go1 انترنت  + ساعة من المكالمات،صالحة لمدة 30 يوماً.
كما يمكنكم الاستفادة من عرض *5-30 درهم : 10Go انترنت على مواقع تواصل إجتماعي و TikTok + Youtube ، صالحة لمدة 30 يوماً."
1516099030555495,"فخبارك بلي النجمة 5  كاينة وبسخاوتها ؟! 🧡

شارجيها دابا وتمتع ب 10Go صالحة على Instagram ،Facebook ،Whatsapp ،Snapchat ،Messenger بالإضافة ل Youtube وTikTok صالحة شهر كامل وغييير ب 30 دراهم 😎

https://oran.ge/4mkk92k

#OrangeKayna",https://www.facebook.com/orangemaroc/posts/pfbid0LKQfYPq1YefqxHDYZNXDME3tnPWwyJCi8zaZbZkMJpTjrj2cMk7TBKmRn3AoEHajl,Orange,Y29tbWVudDoxNTE2MDk5MDMwNTU1NDk1XzI2NzE0NjI5MjE4MjA0OTI4,واش كاين عرض نجمة 6
1514790360686362,"تبرع بالسخاوة X2 مع النجمة 3 وخليك ديما كونيكطي 🧡 

واستافد من 6Go أنترنيت غير ب 30 درهم صالحة 14 يوم 😍

https://www.orange.ma/Recharges/Recharge-Internet/Internet-3

#OrangeKayna",https://www.facebook.com/reel/1330070395716976/,Orange,Y29tbWVudDoxNTE0NzkwMzYwNjg2MzYyXzQ1MTY4NDA0MDg1NDY3NTY=,بغينا نجمة 6 ديال 30 درهم شهر عافاكم
1514544357377629,"مازال سيمانة وحدة باش تسجل ف Orange Music Talents وتبين موهبتك فالغناء 🎤

التسجيل مفتوح على هاد الرابط إلى غاية 10 ماي 2026 🎶👇
https://musictalents.orange.ma/

وعلاش لا تكون من بين 10 د المواهب اللي غادي يطلقو أول single ويديرو tournée فالمغرب كامل هاد الصيف 🔥

#OrangeKayna #OrangeTalents",https://www.facebook.com/reel/1222135486473983/,Orange,Y29tbWVudDoxNTE0NTQ0MzU3Mzc3NjI5Xzk3MzYxMTI5MTk4NTE2OQ==,واش كاين عرض*6 20درهم ؟؟
1510118084486923,عيد شغل سعيد🧡,https://www.facebook.com/orangemaroc/posts/pfbid02vSWjFvEe2gYW9r9PNdB6rTDhJAwfShKQwad3J94kWeiqu4wWNPbUiyRxffpNivGal,Orange,Y29tbWVudDoxNTEwMTE4MDg0NDg2OTIzXzEyODc1MzY3MjYxNjYxMjQ=,واش عرض نجمة 6 أرونج 50 درهم فيه حتا تيك توك ولا لا
1507807288051336,"أورنج كانت فخورة بكونها Telco Partner ل eBotola2026  🎮🧡

من بداية المنافسة حتى آخر لحظة، شفنا مستوى عالي، مباريات مشتعلة و أداء أكثر من رائع.

مبروك لفرقة الكوكب المراكشي على التتويج المستحق 🏆

و تحية كبيرة لكل الفرق اللي شاركات و عطاو مستوى كبير حتى النهاية 👏

#OrangeKayna #eBotola",https://www.facebook.com/reel/1716717979462361/,Orange,Y29tbWVudDoxNTA3ODA3Mjg4MDUxMzM2XzI1ODA0MjkwNjkwMzk1ODU=,رودو لينا العرض *6 راك عيقتو
1506488231516575,"🧡
آش كاتسناو باش تشاركو ف Orange Music Talents ؟ 🎶

شاركو دابا بأغنيتكم على هاد الموقع 👇
https://musictalents.orange.ma/

تقدر تكونو من 10 المحظوظين لي غادي يخرجو Single ويديرو جولة غنائية هاد الصيف بالعديد من المدن المغربية 🤩

#OrangeKayna
#OrangeMusicTalents",https://www.facebook.com/reel/2047379952862440/,Orange,Y29tbWVudDoxNTA2NDg4MjMxNTE2NTc1XzEyNTI3MDQ1NjM1MTM0MjY=,واش العرض ديال 20 درهم مزال كاين
1502017988630266,"Profitez du Forfait 5G Pro Connect conçu pour que vous restiez opérationnel et connecté en permanence, il vous permet de rester efficace au quotidien, à seulement 59 Dh/mois.

https://boutique-entreprise.orange.ma/#orange-pro-packages

#OrangePro",https://www.facebook.com/reel/1438674044193541/,Orange,Y29tbWVudDoxNTAyMDE3OTg4NjMwMjY2XzQ0ODc3NjY5ODQ4MjY2MzQ=,رجعو نجمة 6 تفوووو
